"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"
5954	"Republican"	"(18,44]"	16	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5956	"Republican"	"(18,44]"	74	"Male"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"Mac"
5957	"Republican"	"(18,44]"	27	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
5959	"Republican"	"(18,44]"	7	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5961	"Republican"	"(18,44]"	18	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Dad"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5962	"Democrat"	"(18,44]"	59	"Female"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"dnr"
5964	"Republican"	"(44,64]"	54	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"Yes"	"dnr"	"Mac"
5966	"Republican"	"(18,44]"	74	"Female"	"$25,001 - $50,000"	"Single (w/kids)"	"Associate's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Happy"	"No"	"dnr"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
5967	"Democrat"	"(18,44]"	37	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"No"	"dnr"	"No"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"Yes"	"dnr"
5968	"Democrat"	"(44,64]"	6	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
5969	"Republican"	"(0,18]"	50	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"PC"
5971	"Democrat"	"(18,44]"	55	"Male"	"dnr"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"dnr"
5973	"Republican"	"(18,44]"	45	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Science"	"No"	"Circumstances"	"No"	"No"	"dnr"
5975	"Democrat"	"(18,44]"	28	"dnr"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"	"Science"	"No"	"dnr"	"No"	"dnr"	"dnr"
5977	"Republican"	"(44,64]"	82	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"Yes"	"Science"	"Yes"	"dnr"	"No"	"Yes"	"Mac"
5978	"Republican"	"(18,44]"	93	"Female"	"dnr"	"Married (no kids)"	"Master's Degree"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"
5979	"Republican"	"(0,18]"	70	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"Me"	"Yes"	"No"	"PC"
5981	"Republican"	"(18,44]"	27	"Female"	"$25,001 - $50,000"	"Domestic Partners (w/kids)"	"High School Diploma"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5982	"Democrat"	"(18,44]"	18	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5984	"Democrat"	"(44,64]"	86	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Mom"	"Yes"	"dnr"	"Right"	"No"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"Mac"
5985	"Republican"	"(18,44]"	2	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5987	"Democrat"	"(18,44]"	80	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"
5988	"Republican"	"(44,64]"	100	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
5989	"Democrat"	"(18,44]"	37	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5991	"Democrat"	"(18,44]"	65	"Female"	"dnr"	"dnr"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"No"	"dnr"	"dnr"
5992	"Democrat"	"(64,90]"	35	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
5993	"Republican"	"(18,44]"	63	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"
5994	"Republican"	"(18,44]"	24	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"
5995	"Democrat"	"(18,44]"	30	"Female"	"over $150,000"	"dnr"	"Bachelor's Degree"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"
5996	"Democrat"	"(0,18]"	24	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Mom"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5997	"Republican"	"(18,44]"	4	"Male"	"$25,001 - $50,000"	"Domestic Partners (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5998	"Republican"	"(44,64]"	12	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"
5999	"Republican"	"(18,44]"	17	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6001	"Republican"	"(64,90]"	85	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"
6002	"Republican"	"(18,44]"	42	"Female"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
6003	"Democrat"	"(18,44]"	32	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"Yes"	"dnr"	"PC"
6004	"Democrat"	"(0,18]"	94	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"
6005	"Republican"	"(0,18]"	93	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Me"	"No"	"Yes"	"PC"
6007	"Republican"	"(18,44]"	83	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
6008	"Republican"	"(18,44]"	94	"Male"	"dnr"	"dnr"	"High School Diploma"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"
6009	"Republican"	"(18,44]"	2	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6010	"Republican"	"(0,18]"	57	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"
6011	"Democrat"	"(18,44]"	95	"Female"	"dnr"	"Single (no kids)"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"
6012	"Democrat"	"(64,90]"	85	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Dad"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
6013	"Democrat"	"(18,44]"	95	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"
6014	"Republican"	"(18,44]"	89	"Female"	"dnr"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Mom"	"dnr"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"No"	"No"	"PC"
6015	"Democrat"	"(18,44]"	37	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
6017	"Democrat"	"(18,44]"	51	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
6019	"Republican"	"(18,44]"	75	"Female"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"dnr"	"Me"	"No"	"No"	"dnr"
6021	"Republican"	"(18,44]"	79	"Male"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Dad"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"No"	"PC"
6022	"Republican"	"(0,18]"	32	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"PC"
6025	"Republican"	"(18,44]"	9	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6027	"Democrat"	"(0,18]"	41	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"dnr"
6029	"Democrat"	"(18,44]"	25	"Female"	"dnr"	"dnr"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"Yes"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
6030	"Republican"	"(18,44]"	17	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
6031	"Republican"	"(18,44]"	73	"Male"	"dnr"	"Single (no kids)"	"Associate's Degree"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"dnr"	"PC"
6032	"Republican"	"(18,44]"	11	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"
6034	"Republican"	"(18,44]"	71	"Female"	"$25,001 - $50,000"	"dnr"	"Current Undergraduate"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"
6036	"Republican"	"(18,44]"	15	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Mac"
6037	"Republican"	"(64,90]"	79	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"
6038	"Republican"	"(18,44]"	59	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Me"	"No"	"dnr"	"Mac"
6039	"Democrat"	"(0,18]"	61	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"PC"
6040	"Democrat"	"(18,44]"	79	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"
6042	"Democrat"	"(18,44]"	14	"Female"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6043	"Democrat"	"(18,44]"	39	"Male"	"over $150,000"	"Married (no kids)"	"Doctoral Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"PC"
6044	"Democrat"	"(18,44]"	45	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"Yes"	"No"	"Mac"
6045	"Republican"	"(18,44]"	64	"Male"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"Mac"
6046	"Republican"	"(18,44]"	9	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"PC"
6047	"Democrat"	"(18,44]"	82	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"
6048	"Democrat"	"(18,44]"	47	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"Yes"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"PC"
6049	"Democrat"	"(44,64]"	9	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6050	"Republican"	"(18,44]"	22	"Female"	"dnr"	"Married (w/kids)"	"Master's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"
6051	"Republican"	"(44,64]"	76	"Female"	"over $150,000"	"Married (no kids)"	"Master's Degree"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Circumstances"	"No"	"No"	"PC"
6052	"Republican"	"(18,44]"	6	"Male"	"over $150,000"	"Single (no kids)"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6053	"Democrat"	"(18,44]"	61	"Female"	"$25,001 - $50,000"	"Married (w/kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"
6055	"Republican"	"(18,44]"	10	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6056	"Democrat"	"(18,44]"	59	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"dnr"	"dnr"	"dnr"	"Me"	"No"	"Yes"	"dnr"
6058	"Democrat"	"(18,44]"	5	"Female"	"dnr"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"
6061	"Democrat"	"(18,44]"	24	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"
6062	"Democrat"	"(44,64]"	44	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Science"	"Yes"	"dnr"	"Yes"	"Yes"	"PC"
6063	"Republican"	"(18,44]"	45	"Female"	"over $150,000"	"dnr"	"Master's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"Mac"
6065	"Republican"	"(18,44]"	38	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Art"	"Yes"	"dnr"	"No"	"Yes"	"dnr"
6066	"Republican"	"(18,44]"	19	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Doctoral Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"
6068	"Democrat"	"(18,44]"	33	"Female"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"
6069	"Democrat"	"(18,44]"	47	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"PC"
6070	"Republican"	"(44,64]"	48	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Art"	"Yes"	"dnr"	"No"	"No"	"dnr"
6072	"Democrat"	"(18,44]"	24	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"Yes"	"dnr"	"dnr"	"Me"	"Yes"	"dnr"	"PC"
6073	"Republican"	"(18,44]"	82	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"
6076	"Democrat"	"(18,44]"	45	"Male"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"dnr"
6078	"Republican"	"(18,44]"	24	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"
6079	"Republican"	"(18,44]"	24	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6080	"Republican"	"(44,64]"	47	"Male"	"dnr"	"dnr"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"Circumstances"	"No"	"Yes"	"dnr"
6081	"Republican"	"(18,44]"	16	"dnr"	"dnr"	"Single (no kids)"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"
6082	"Democrat"	"(18,44]"	60	"Female"	"$25,001 - $50,000"	"Single (w/kids)"	"Current Undergraduate"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"PC"
6083	"Democrat"	"(18,44]"	70	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Right"	"Yes"	"Science"	"No"	"Circumstances"	"dnr"	"Yes"	"PC"
6084	"Republican"	"(18,44]"	10	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"Yes"	"dnr"	"No"	"dnr"	"dnr"
