"USER_ID"	"Party"	"NumSurveyAns"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"	"Q106042"	"Q101596"	"Q102089"	"Q100680"	"Q115195"	"Q122771"	"Q108855"	"Q112478"	"Q107869"	"Q120014"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q106388"	"Q120012"	"Q118232"	"Q100689"	"Q113583"	"Q106389"	"Q98078"	"Q124122"	"Q118237"	"Q96024"	"Q116953"
5192	"Republican"	34	1953	"Male"	"over $150,000"	"Married (w/kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"No"	"Yes"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Private"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Pragmatist"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"
5193	"Democrat"	100	1974	"Female"	"dnr"	"Single (no kids)"	"Master's Degree"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"In-person"	"Yes"	"Yes"	"No"	"Idealist"	"Yes"	"Talk"	"No"	"Yes"	"No"	"Yes"	"No"	"No"
5194	"Republican"	65	1979	"Male"	"dnr"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Public"	"Umm..."	"No"	"No"	"No"	"dnr"	"Yes"	"Online"	"Yes"	"No"	"dnr"	"Idealist"	"dnr"	"Tunes"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
5195	"Republican"	100	1954	"Female"	"dnr"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"Yes"	"Yes"	"PC"	"Yes"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"Yes"	"No"	"Idealist"	"Yes"	"Talk"	"No"	"No"	"Yes"	"No"	"Yes"	"No"
5196	"Republican"	15	1992	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Private"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5197	"Republican"	2	1974	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5198	"Republican"	19	1999	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Dad"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5199	"Republican"	19	1983	"Female"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
5201	"Republican"	8	1991	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Talk"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5202	"Republican"	52	1952	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"No"	"Private"	"Yes!"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Pragmatist"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
5203	"Democrat"	3	1983	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5205	"Republican"	101	1998	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Current K-12"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"No"	"Mac"	"No"	"No"	"Own"	"No"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"No"	"In-person"	"Yes"	"Yes"	"No"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"
5206	"Democrat"	31	1954	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"Idealist"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"
5207	"Republican"	94	1959	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"No"	"Yes"	"Pragmatist"	"Yes"	"Talk"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"
5208	"Democrat"	10	1993	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Pragmatist"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"
5210	"Republican"	56	1967	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"PC"	"dnr"	"dnr"	"Own"	"dnr"	"dnr"	"Public"	"Yes!"	"No"	"Yes"	"dnr"	"dnr"	"No"	"In-person"	"dnr"	"dnr"	"dnr"	"Idealist"	"Yes"	"Tunes"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"
5211	"Republican"	91	1986	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"No"	"No"	"No"	"dnr"	"No"	"No"	"Right"	"No"	"Science"	"No"	"dnr"	"No"	"No"	"PC"	"Yes"	"No"	"Rent"	"No"	"No"	"Public"	"Yes!"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"No"	"No"	"No"	"Pragmatist"	"Yes"	"dnr"	"dnr"	"No"	"Yes"	"No"	"Yes"	"No"
5212	"Democrat"	32	1998	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"PC"	"Yes"	"No"	"Own"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5213	"Democrat"	11	1996	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Umm..."	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5214	"Republican"	2	1990	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5216	"Democrat"	22	1972	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
5218	"Democrat"	100	1964	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"Yes"	"No"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Art"	"Yes"	"Circumstances"	"No"	"Yes"	"Mac"	"Yes"	"Yes"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"Online"	"Yes"	"Yes"	"Yes"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"
5219	"Democrat"	48	1988	"Male"	"$50,000 - $74,999"	"Domestic Partners (no kids)"	"High School Diploma"	"No"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mac"	"No"	"Yes"	"Rent"	"Yes"	"dnr"	"dnr"	"Umm..."	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"In-person"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"
5220	"Democrat"	5	1964	"Female"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5221	"Democrat"	3	1992	"Male"	"under $25,000"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5222	"Democrat"	68	1946	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Doctoral Degree"	"Yes"	"dnr"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"dnr"	"dnr"	"No"	"Yes"	"Mac"	"Yes"	"No"	"Own"	"dnr"	"No"	"Public"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"Yes"	"dnr"	"dnr"	"Pragmatist"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"Yes"	"Yes"	"dnr"
5223	"Republican"	26	1996	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"Me"	"dnr"	"No"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Private"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Pragmatist"	"No"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5224	"Democrat"	10	1993	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5226	"Democrat"	14	1989	"Male"	"dnr"	"Single (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"
5228	"Republican"	58	1996	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"Happy"	"Yes"	"Art"	"Yes"	"dnr"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"dnr"	"dnr"	"Public"	"Umm..."	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"dnr"	"Yes"	"dnr"	"No"	"No"	"No"	"Yes"
5229	"Democrat"	33	1996	"Female"	"over $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Mac"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"
5230	"Republican"	93	1994	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"Yes"	"Art"	"Yes"	"Me"	"No"	"Yes"	"Mac"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"Yes"	"dnr"	"No"	"Tunes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"
5231	"Democrat"	61	1982	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"PC"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Public"	"Yes!"	"No"	"No"	"dnr"	"No"	"dnr"	"Online"	"Yes"	"No"	"dnr"	"dnr"	"No"	"Talk"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
5232	"Republican"	45	1995	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"PC"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes!"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Pragmatist"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"
5233	"Republican"	4	1970	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5234	"Democrat"	91	1970	"Female"	"dnr"	"dnr"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"dnr"	"Yes"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Yes"	"Yes"	"Rent"	"dnr"	"Yes"	"Public"	"dnr"	"Yes"	"No"	"No"	"dnr"	"Yes"	"Online"	"No"	"No"	"Yes"	"Pragmatist"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"
5235	"Republican"	11	1997	"Male"	"over $150,000"	"Single (no kids)"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5236	"Democrat"	73	1990	"Female"	"dnr"	"Single (no kids)"	"High School Diploma"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Circumstances"	"Yes"	"dnr"	"dnr"	"No"	"No"	"Own"	"Yes"	"Yes"	"dnr"	"Yes!"	"No"	"No"	"dnr"	"No"	"Yes"	"In-person"	"No"	"No"	"dnr"	"Idealist"	"Yes"	"Tunes"	"No"	"No"	"dnr"	"Yes"	"No"	"dnr"
5237	"Democrat"	39	1978	"Female"	"$25,001 - $50,000"	"Single (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"PC"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"No"	"dnr"
5238	"Democrat"	93	1992	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Own"	"Yes"	"No"	"Private"	"Yes!"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"dnr"	"dnr"	"Yes"	"Pragmatist"	"No"	"Tunes"	"dnr"	"No"	"dnr"	"Yes"	"No"	"Yes"
5239	"Democrat"	19	1988	"Male"	"dnr"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
5240	"Democrat"	33	1998	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"Mac"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Private"	"Yes!"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Idealist"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"
5241	"Republican"	80	2000	"Female"	"dnr"	"dnr"	"Current K-12"	"dnr"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Me"	"No"	"dnr"	"PC"	"No"	"No"	"Own"	"Yes"	"Yes"	"dnr"	"Umm..."	"Yes"	"No"	"dnr"	"No"	"No"	"In-person"	"Yes"	"No"	"dnr"	"Idealist"	"No"	"Tunes"	"No"	"No"	"dnr"	"No"	"No"	"Yes"
5242	"Republican"	101	1978	"Male"	"$50,000 - $74,999"	"Married (no kids)"	"Associate's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"No"	"Yes"	"Own"	"No"	"Yes"	"Public"	"Umm..."	"No"	"No"	"Yes"	"No"	"No"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"No"	"Yes"	"No"	"Yes"	"No"
5243	"Democrat"	76	1980	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"Science"	"Yes"	"Me"	"No"	"dnr"	"PC"	"No"	"No"	"Rent"	"Yes"	"No"	"dnr"	"Yes!"	"Yes"	"Yes"	"No"	"dnr"	"No"	"In-person"	"Yes"	"No"	"Yes"	"dnr"	"No"	"Tunes"	"Yes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"
5244	"Democrat"	5	1996	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5245	"Democrat"	13	1994	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"
5247	"Democrat"	101	1992	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Private"	"Yes!"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"No"	"No"	"Yes"	"Idealist"	"Yes"	"Tunes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"
