"USER_ID"	"Party"	"Age_group"	"NumSurveyAns"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q119851"	"Q121699"	"Q110740"	"Q106042"	"Q101596"	"Q102089"	"Q100680"	"Q115195"	"Q122771"	"Q108855"	"Q112478"	"Q107869"	"Q120014"	"Q99716"	"Q118892"	"Q108342"	"Q115390"	"Q106388"	"Q120012"	"Q118232"	"Q100689"	"Q113583"	"Q106389"	"Q98078"	"Q124122"	"Q118237"	"Q96024"	"Q116953"
5979	"Republican"	"(0,18]"	70	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"Me"	"Yes"	"No"	"PC"	"dnr"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"No"	"dnr"	"dnr"	"Yes"	"Online"	"Yes"	"Yes"	"dnr"	"Pragmatist"	"dnr"	"Tunes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"
5981	"Republican"	"(18,44]"	27	"Female"	"$25,001 - $50,000"	"Domestic Partners (w/kids)"	"High School Diploma"	"dnr"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"Tunes"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
5982	"Democrat"	"(18,44]"	18	"Female"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Tunes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5984	"Democrat"	"(44,64]"	86	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"Mom"	"Yes"	"dnr"	"Right"	"No"	"dnr"	"dnr"	"Circumstances"	"No"	"Yes"	"Mac"	"dnr"	"No"	"Own"	"Yes"	"No"	"Private"	"Umm..."	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Online"	"No"	"dnr"	"No"	"Pragmatist"	"Yes"	"Talk"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"Yes"
5985	"Republican"	"(18,44]"	2	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5987	"Democrat"	"(18,44]"	80	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"Mac"	"No"	"No"	"Own"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"No"	"dnr"	"No"	"dnr"	"Online"	"No"	"Yes"	"No"	"dnr"	"Yes"	"Talk"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
5988	"Republican"	"(44,64]"	100	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"No"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Online"	"No"	"Yes"	"No"	"Idealist"	"Yes"	"Tunes"	"No"	"Yes"	"No"	"No"	"dnr"	"Yes"
5989	"Democrat"	"(18,44]"	37	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"No"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
5991	"Democrat"	"(18,44]"	65	"Female"	"dnr"	"dnr"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"No"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Public"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"dnr"	"No"	"Tunes"	"No"	"dnr"	"Yes"	"No"	"dnr"	"dnr"
5992	"Democrat"	"(64,90]"	35	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"Own"	"No"	"dnr"	"Public"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
5993	"Republican"	"(18,44]"	63	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"dnr"	"dnr"	"No"	"No"	"dnr"	"Yes"	"No"	"Public"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"No"	"No"	"No"	"dnr"	"No"	"Tunes"	"Yes"	"dnr"	"No"	"No"	"dnr"	"Yes"
5994	"Republican"	"(18,44]"	24	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
5995	"Democrat"	"(18,44]"	30	"Female"	"over $150,000"	"dnr"	"Bachelor's Degree"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"Tunes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5996	"Democrat"	"(0,18]"	24	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Mom"	"Yes"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Idealist"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"
5997	"Republican"	"(18,44]"	4	"Male"	"$25,001 - $50,000"	"Domestic Partners (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5998	"Republican"	"(44,64]"	12	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5999	"Republican"	"(18,44]"	17	"Male"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes!"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"
6001	"Republican"	"(64,90]"	85	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"dnr"	"Yes!"	"No"	"Yes"	"Yes"	"No"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"Idealist"	"Yes"	"Talk"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Yes"
6002	"Republican"	"(18,44]"	42	"Female"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Dad"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Own"	"Yes"	"dnr"	"dnr"	"Umm..."	"Yes"	"No"	"dnr"	"No"	"dnr"	"Online"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6003	"Democrat"	"(18,44]"	32	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"Yes"	"dnr"	"PC"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"Yes"	"In-person"	"dnr"	"dnr"	"No"	"Pragmatist"	"No"	"Tunes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
6004	"Democrat"	"(0,18]"	94	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Happy"	"Yes"	"Science"	"No"	"Circumstances"	"No"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"Yes"	"No"	"No"	"Online"	"Yes"	"No"	"No"	"Idealist"	"Yes"	"Tunes"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Yes"
6005	"Republican"	"(0,18]"	93	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Art"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"Yes"	"Own"	"Yes"	"Yes"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"No"	"In-person"	"No"	"No"	"No"	"Idealist"	"No"	"Tunes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"
6007	"Republican"	"(18,44]"	83	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"No"	"Right"	"No"	"Art"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"No"	"Yes"	"Rent"	"No"	"Yes"	"Private"	"Yes!"	"No"	"Yes"	"dnr"	"No"	"No"	"In-person"	"No"	"No"	"No"	"Pragmatist"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"dnr"	"No"
6008	"Republican"	"(18,44]"	94	"Male"	"dnr"	"dnr"	"High School Diploma"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"No"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"No"	"No"	"Own"	"No"	"No"	"dnr"	"Yes!"	"Yes"	"No"	"Yes"	"No"	"No"	"Online"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"Tunes"	"Yes"	"dnr"	"No"	"No"	"dnr"	"Yes"
6009	"Republican"	"(18,44]"	2	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6010	"Republican"	"(0,18]"	57	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"dnr"	"dnr"	"dnr"	"Mac"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Public"	"Yes!"	"No"	"No"	"dnr"	"dnr"	"Yes"	"In-person"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"No"
6011	"Democrat"	"(18,44]"	95	"Female"	"dnr"	"Single (no kids)"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"No"	"Yes"	"Own"	"No"	"No"	"Public"	"Umm..."	"No"	"No"	"No"	"Yes"	"No"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"No"
6012	"Democrat"	"(64,90]"	85	"Male"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"Yes"	"dnr"	"Dad"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"Yes"	"PC"	"Yes"	"No"	"Own"	"No"	"No"	"dnr"	"Yes!"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"In-person"	"Yes"	"No"	"No"	"Pragmatist"	"No"	"Talk"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"No"
6013	"Democrat"	"(18,44]"	95	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"No"	"dnr"	"No"	"dnr"	"Dad"	"No"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Yes"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"Yes"	"Online"	"Yes"	"No"	"Yes"	"Pragmatist"	"Yes"	"Tunes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"
6014	"Republican"	"(18,44]"	89	"Female"	"dnr"	"Married (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Mom"	"dnr"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"dnr"	"No"	"No"	"PC"	"Yes"	"No"	"Own"	"Yes"	"No"	"Public"	"Umm..."	"dnr"	"No"	"dnr"	"No"	"Yes"	"Online"	"Yes"	"Yes"	"No"	"Pragmatist"	"Yes"	"Tunes"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"
6015	"Democrat"	"(18,44]"	37	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"Yes"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Own"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Idealist"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Yes"
6017	"Democrat"	"(18,44]"	51	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"Own"	"No"	"Yes"	"Public"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"No"	"Tunes"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"
6019	"Republican"	"(18,44]"	75	"Female"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"dnr"	"Me"	"No"	"No"	"dnr"	"No"	"No"	"Own"	"Yes"	"dnr"	"Private"	"Umm..."	"Yes"	"Yes"	"No"	"No"	"No"	"In-person"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Tunes"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"No"
6021	"Republican"	"(18,44]"	79	"Male"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Dad"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"dnr"	"No"	"PC"	"No"	"No"	"Own"	"Yes"	"Yes"	"Public"	"Umm..."	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"In-person"	"No"	"No"	"dnr"	"Pragmatist"	"No"	"Tunes"	"No"	"dnr"	"No"	"No"	"dnr"	"Yes"
6022	"Republican"	"(0,18]"	32	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"dnr"	"No"	"PC"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"Public"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Pragmatist"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"
6025	"Republican"	"(18,44]"	9	"Male"	"over $150,000"	"Domestic Partners (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6027	"Democrat"	"(0,18]"	41	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes!"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"In-person"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Tunes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
6029	"Democrat"	"(18,44]"	25	"Female"	"dnr"	"dnr"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mom"	"dnr"	"Yes"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Own"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6030	"Republican"	"(18,44]"	17	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Own"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6031	"Republican"	"(18,44]"	73	"Male"	"dnr"	"Single (no kids)"	"Associate's Degree"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"dnr"	"PC"	"Yes"	"No"	"Rent"	"Yes"	"No"	"dnr"	"Yes!"	"Yes"	"No"	"dnr"	"dnr"	"Yes"	"In-person"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Tunes"	"No"	"dnr"	"Yes"	"No"	"dnr"	"Yes"
6032	"Republican"	"(18,44]"	11	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6034	"Republican"	"(18,44]"	71	"Female"	"$25,001 - $50,000"	"dnr"	"Current Undergraduate"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"No"	"Yes"	"PC"	"No"	"No"	"Rent"	"dnr"	"No"	"Public"	"Yes!"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"Online"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"Tunes"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Yes"
6036	"Republican"	"(18,44]"	15	"Female"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
6037	"Republican"	"(64,90]"	79	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Yes"	"dnr"	"Own"	"dnr"	"dnr"	"Public"	"Yes!"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Online"	"dnr"	"No"	"No"	"Pragmatist"	"dnr"	"Tunes"	"No"	"dnr"	"No"	"No"	"dnr"	"Yes"
6038	"Republican"	"(18,44]"	59	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"dnr"	"Mom"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"No"	"Me"	"No"	"dnr"	"Mac"	"No"	"No"	"Rent"	"dnr"	"dnr"	"dnr"	"Umm..."	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"In-person"	"dnr"	"Yes"	"Yes"	"Idealist"	"dnr"	"Talk"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"
6039	"Democrat"	"(0,18]"	61	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"PC"	"Yes"	"dnr"	"Own"	"dnr"	"Yes"	"Public"	"Umm..."	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Online"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Talk"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"
6040	"Democrat"	"(18,44]"	79	"Female"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Happy"	"No"	"Science"	"No"	"Me"	"No"	"Yes"	"PC"	"No"	"dnr"	"Rent"	"dnr"	"No"	"Public"	"Umm..."	"Yes"	"Yes"	"Yes"	"dnr"	"No"	"Online"	"Yes"	"No"	"No"	"Idealist"	"dnr"	"Tunes"	"No"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"
