"USER_ID"	"YOB"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Party"	"Q124742"	"Q124122"	"Q123464"	"Q123621"	"Q122769"	"Q122770"	"Q122771"	"Q122120"	"Q121699"	"Q121700"	"Q120978"	"Q121011"	"Q120379"	"Q120650"	"Q120472"	"Q120194"	"Q120012"	"Q120014"	"Q119334"	"Q119851"	"Q119650"	"Q118892"	"Q118117"	"Q118232"	"Q118233"	"Q118237"	"Q117186"	"Q117193"	"Q116797"	"Q116881"	"Q116953"	"Q116601"	"Q116441"	"Q116448"	"Q116197"	"Q115602"	"Q115777"	"Q115610"	"Q115611"	"Q115899"	"Q115390"	"Q114961"	"Q114748"	"Q115195"	"Q114517"	"Q114386"	"Q113992"	"Q114152"	"Q113583"	"Q113584"	"Q113181"	"Q112478"	"Q112512"	"Q112270"	"Q111848"	"Q111580"	"Q111220"	"Q110740"	"Q109367"	"Q108950"	"Q109244"	"Q108855"	"Q108617"	"Q108856"	"Q108754"	"Q108342"	"Q108343"	"Q107869"	"Q107491"	"Q106993"	"Q106997"	"Q106272"	"Q106388"	"Q106389"	"Q106042"	"Q105840"	"Q105655"	"Q104996"	"Q103293"	"Q102906"	"Q102674"	"Q102687"	"Q102289"	"Q102089"	"Q101162"	"Q101163"	"Q101596"	"Q100689"	"Q100680"	"Q100562"	"Q99982"	"Q100010"	"Q99716"	"Q99581"	"Q99480"	"Q98869"	"Q98578"	"Q98059"	"Q98078"	"Q98197"	"Q96024"
4668	1954	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Democrat"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Study first"	"Yes"	"No"	"No"	"No"	"Giving"	"Yes"	"dnr"	"Pragmatist"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Supportive"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Online"	"Yes"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Own"	"Pessimist"	"Dad"	"Yes"	"Yes"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"
4670	1986	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Democrat"	"dnr"	"Yes"	"No"	"No"	"Yes"	"No"	"Public"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Science"	"Study first"	"Yes"	"No"	"No"	"No"	"Giving"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4671	1977	"Female"	"over $150,000"	"Single (no kids)"	"Master's Degree"	"Democrat"	"dnr"	"dnr"	"No"	"No"	"No"	"Yes"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Try first"	"Yes"	"Yes"	"Yes"	"Yes"	"Receiving"	"No"	"No"	"Pragmatist"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"TMI"	"Yes"	"No"	"Tunes"	"Technology"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"No"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"In-person"	"Yes"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Rent"	"Pessimist"	"Mom"	"No"	"No"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Only-child"	"No"	"No"	"Yes"
4673	1997	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Republican"	"Yes"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Private"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Art"	"Study first"	"Yes"	"Yes"	"Yes"	"Yes"	"Giving"	"Yes"	"No"	"Pragmatist"	"No"	"Yes"	"Hot headed"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Yes"	"P.M."	"No"	"Start"	"Yes"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"No"	"Yes"	"Demanding"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Space"	"dnr"	"In-person"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"
4674	1996	"Female"	"over $150,000"	"Single (no kids)"	"Current K-12"	"Democrat"	"No"	"No"	"No"	"No"	"Yes"	"Yes"	"Public"	"No"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Science"	"Study first"	"No"	"Yes"	"No"	"No"	"Giving"	"Yes"	"No"	"Pragmatist"	"No"	"Yes"	"Cool headed"	"Standard hours"	"Yes"	"Happy"	"Yes"	"Yes"	"No"	"No"	"P.M."	"Yes"	"Start"	"No"	"No"	"Circumstances"	"No"	"Yes"	"No"	"Yes"	"No"	"Mysterious"	"No"	"No"	"Tunes"	"People"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Supportive"	"Yes"	"Mac"	"No"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"No"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"No"	"No"	"Own"	"Optimist"	"Mom"	"No"	"No"	"Yes"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"No"
4675	1963	"Male"	"$25,001 - $50,000"	"Single (w/kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"No"	"Yes"	"No"	"Yes"	"Science"	"Try first"	"Yes"	"Yes"	"No"	"No"	"Giving"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
4677	1952	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"Democrat"	"dnr"	"No"	"No"	"Yes"	"No"	"Yes"	"Public"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"Pragmatist"	"No"	"Yes"	"Cool headed"	"Odd hours"	"Yes"	"Happy"	"dnr"	"Yes"	"No"	"No"	"P.M."	"Yes"	"End"	"Yes"	"dnr"	"Circumstances"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Mysterious"	"No"	"Yes"	"Talk"	"Technology"	"No"	"Yes"	"Yes"	"No"	"dnr"	"dnr"	"No"	"Mac"	"Yes"	"Cautious"	"Yes"	"Yes!"	"No"	"Space"	"Yes"	"In-person"	"No"	"dnr"	"dnr"	"Yes"	"Grrr people"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Rent"	"Optimist"	"Dad"	"No"	"Yes"	"Yes"	"Yes"	"Check!"	"Yes"	"dnr"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"No"
4678	1962	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"Republican"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Private"	"Yes"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"Science"	"Try first"	"Yes"	"Yes"	"No"	"No"	"Giving"	"Yes"	"Yes"	"Pragmatist"	"No"	"No"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Yes"	"Yes"	"Yes"	"A.M."	"Yes"	"End"	"Yes"	"Yes"	"Circumstances"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"TMI"	"Yes"	"No"	"Talk"	"Technology"	"No"	"No"	"Yes"	"dnr"	"No"	"dnr"	"No"	"PC"	"No"	"Cautious"	"Yes"	"Yes!"	"No"	"Space"	"No"	"In-person"	"No"	"Yes"	"Yes"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Own"	"Pessimist"	"Dad"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"No"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"No"	"No"
4679	1987	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Republican"	"No"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"Science"	"Try first"	"No"	"Yes"	"No"	"No"	"Giving"	"No"	"No"	"Idealist"	"No"	"No"	"Cool headed"	"Standard hours"	"No"	"Right"	"Yes"	"Yes"	"No"	"Yes"	"P.M."	"Yes"	"Start"	"Yes"	"Yes"	"Circumstances"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Mysterious"	"Yes"	"No"	"Talk"	"Technology"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"No"	"PC"	"Yes"	"Risk-friendly"	"No"	"Umm..."	"No"	"Space"	"Yes"	"In-person"	"No"	"Yes"	"No"	"Yes"	"Yay people!"	"No"	"No"	"Yes"	"No"	"No"	"No"	"Yes"	"No"	"No"	"No"	"No"	"Yes"	"Rent"	"Optimist"	"Dad"	"No"	"No"	"No"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Yes"
4680	1998	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current K-12"	"Republican"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"TMI"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"No"	"Own"	"dnr"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"dnr"	"No"	"No"	"dnr"	"Yes"	"Yes"	"No"	"Yes"	"Yes"
4682	1983	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Private"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"No"	"No"	"Yes"	"Yes"	"Receiving"	"Yes"	"Yes"	"Pragmatist"	"No"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"End"	"Yes"	"No"	"Me"	"No"	"No"	"Yes"	"Yes"	"No"	"Mysterious"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"No"	"Supportive"	"Yes"	"PC"	"No"	"Cautious"	"No"	"Umm..."	"Yes"	"Space"	"No"	"Online"	"Yes"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Own"	"Optimist"	"Dad"	"No"	"Yes"	"Yes"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"Yes"
4684	1967	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Mac"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Pessimist"	"Dad"	"No"	"Yes"	"Yes"	"No"	"Check!"	"No"	"No"	"No"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
4685	1992	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"Democrat"	"dnr"	"dnr"	"No"	"No"	"Yes"	"dnr"	"Public"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"Standard hours"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"P.M."	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"dnr"	"No"	"dnr"	"Tunes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Supportive"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"
4686	1965	"Female"	"over $150,000"	"Single (w/kids)"	"Master's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Tunes"	"Technology"	"No"	"No"	"No"	"No"	"Yes"	"Demanding"	"dnr"	"dnr"	"No"	"Cautious"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"Yes"	"No"	"No"	"No"	"No"	"Own"	"Optimist"	"Mom"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"No"	"No"
4687	1952	"Male"	"under $25,000"	"Single (no kids)"	"Associate's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"Mysterious"	"Yes"	"Yes"	"Tunes"	"Technology"	"Yes"	"No"	"Yes"	"No"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Cautious"	"Yes"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"dnr"	"Yes"	"Yes"	"Yay people!"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Check!"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"No"	"dnr"
4688	1977	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Republican"	"Yes"	"Yes"	"No"	"No"	"Yes"	"No"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Science"	"Try first"	"Yes"	"Yes"	"No"	"No"	"Giving"	"No"	"Yes"	"Idealist"	"No"	"No"	"Hot headed"	"Odd hours"	"No"	"Happy"	"Yes"	"No"	"Yes"	"No"	"P.M."	"No"	"End"	"Yes"	"No"	"Me"	"Yes"	"No"	"No"	"No"	"Yes"	"TMI"	"Yes"	"No"	"Tunes"	"People"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Demanding"	"Yes"	"Mac"	"Yes"	"Cautious"	"No"	"Umm..."	"No"	"Space"	"No"	"In-person"	"No"	"Yes"	"Yes"	"Yes"	"Grrr people"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"No"	"Own"	"Optimist"	"Mom"	"Yes"	"No"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"No"
4689	1972	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Public"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"	"Science"	"Study first"	"No"	"Yes"	"No"	"No"	"Giving"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Cool headed"	"Odd hours"	"dnr"	"Happy"	"No"	"dnr"	"dnr"	"dnr"	"P.M."	"No"	"Start"	"Yes"	"No"	"Circumstances"	"Yes"	"No"	"No"	"No"	"Yes"	"Mysterious"	"Yes"	"No"	"Talk"	"Technology"	"No"	"No"	"Yes"	"No"	"No"	"Supportive"	"No"	"Mac"	"Yes"	"Cautious"	"No"	"Yes!"	"No"	"Space"	"No"	"In-person"	"No"	"No"	"No"	"Yes"	"Yay people!"	"Yes"	"No"	"No"	"No"	"Yes"	"Yes"	"No"	"No"	"No"	"No"	"No"	"Yes"	"Own"	"Optimist"	"Dad"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
4690	1990	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"Republican"	"dnr"	"Yes"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Yes"	"Science"	"Try first"	"dnr"	"dnr"	"dnr"	"No"	"Receiving"	"Yes"	"Yes"	"Idealist"	"No"	"Yes"	"Cool headed"	"Standard hours"	"No"	"Right"	"Yes"	"No"	"Yes"	"No"	"P.M."	"Yes"	"dnr"	"Yes"	"No"	"Me"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"dnr"	"Tunes"	"Technology"	"dnr"	"No"	"Yes"	"No"	"No"	"Supportive"	"Yes"	"Mac"	"dnr"	"Cautious"	"No"	"dnr"	"Yes"	"dnr"	"No"	"In-person"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"No"	"No"	"Yes"	"No"	"Yes"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"dnr"
4691	1959	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"No"	"No"	"No"	"Yes"	"Public"	"No"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Science"	"Study first"	"dnr"	"Yes"	"dnr"	"Yes"	"Giving"	"Yes"	"No"	"Pragmatist"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Start"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Talk"	"dnr"	"Yes"	"dnr"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Risk-friendly"	"No"	"Yes!"	"No"	"Space"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yay people!"	"Yes"	"No"	"dnr"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Own"	"dnr"	"Dad"	"Yes"	"No"	"dnr"	"Yes"	"Check!"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"dnr"	"Yes"	"Yes"
4692	1975	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"Democrat"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"No"	"Public"	"No"	"Yes"	"Yes"	"Yes"	"dnr"	"Yes"	"Yes"	"Art"	"Try first"	"Yes"	"Yes"	"Yes"	"Yes"	"Giving"	"No"	"No"	"Idealist"	"No"	"No"	"dnr"	"dnr"	"No"	"Right"	"dnr"	"Yes"	"No"	"Yes"	"A.M."	"Yes"	"End"	"Yes"	"Yes"	"Me"	"Yes"	"No"	"No"	"Yes"	"No"	"Mysterious"	"No"	"No"	"Talk"	"Technology"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Cautious"	"No"	"Yes!"	"No"	"Socialize"	"Yes"	"In-person"	"Yes"	"No"	"Yes"	"Yes"	"Yay people!"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Own"	"Optimist"	"Mom"	"No"	"Yes"	"Yes"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"No"	"Yes"	"Yes"	"No"	"No"	"No"
4693	1981	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"High School Diploma"	"Republican"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Science"	"Try first"	"Yes"	"No"	"No"	"No"	"Receiving"	"Yes"	"Yes"	"Idealist"	"No"	"No"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"P.M."	"No"	"Start"	"No"	"No"	"Me"	"No"	"Yes"	"Yes"	"No"	"No"	"Mysterious"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"No"	"Yes"	"Grrr people"	"Yes"	"Yes"	"Yes"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"Yes"	"No"	"No"	"Own"	"Pessimist"	"Dad"	"Yes"	"No"	"No"	"Yes"	"Nope"	"Yes"	"No"	"No"	"Yes"	"Yes"	"No"	"Yes"	"No"	"No"	"Yes"
