"USER_ID"	"Party"	"Age_group"	"NumSurveyAnsInterest"	"IsLiberal"	"Gender"	"Income"	"HouseholdStatus"	"EducationLevel"	"Q109244"	"Q115611"	"Q98197"	"Q113181"	"Q98869"	"Q101163"	"Q99480"	"Q105840"	"Q116881"	"Q120379"	"Q120472"	"Q106272"	"Q115899"	"Q121699"	"Q119851"	"Q110740"	"Q102089"	"Q106042"
5490	"Republican"	"(18,44]"	3	"unknown"	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"
5491	"Democrat"	"(44,64]"	13	"Yes"	"Male"	"$75,000 - $100,000"	"Married (no kids)"	"High School Diploma"	"dnr"	"Yes"	"No"	"No"	"Yes"	"dnr"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Me"	"Yes"	"dnr"	"PC"	"Own"	"No"
5492	"Republican"	"(18,44]"	11	"Yes"	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
5493	"Democrat"	"(18,44]"	17	"No"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"dnr"	"No"	"dnr"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
5494	"Republican"	"(64,90]"	7	"unknown"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"Own"	"dnr"
5495	"Republican"	"(44,64]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
5496	"Democrat"	"(64,90]"	10	"unknown"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"Yes"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"Yes"	"Me"	"dnr"	"Yes"	"dnr"	"Own"	"dnr"
5497	"Democrat"	"(18,44]"	14	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"No"	"Right"	"No"	"dnr"	"Yes"	"Circumstances"	"dnr"	"dnr"	"PC"	"Own"	"No"
5498	"Democrat"	"(18,44]"	17	"unknown"	"Male"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"No"	"No"	"Mac"	"Own"	"Yes"
5499	"Republican"	"(18,44]"	18	"Yes"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"No"	"No"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"Yes"	"Art"	"Yes"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"Yes"
5500	"Republican"	"(18,44]"	18	"No"	"Female"	"under $25,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
5501	"Republican"	"(18,44]"	2	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"
5502	"Democrat"	"(44,64]"	18	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
5503	"Democrat"	"(44,64]"	12	"Yes"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"High School Diploma"	"No"	"Yes"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"dnr"	"No"	"PC"	"dnr"	"Yes"
5504	"Democrat"	"(18,44]"	1	"unknown"	"Female"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"
5505	"Republican"	"(18,44]"	2	"unknown"	"Male"	"$25,001 - $50,000"	"Domestic Partners (w/kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"Own"	"dnr"
5506	"Democrat"	"(0,18]"	12	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Science"	"Yes"	"Circumstances"	"No"	"No"	"PC"	"dnr"	"No"
5507	"Democrat"	"(44,64]"	7	"Yes"	"Female"	"$100,001 - $150,000"	"Married (w/kids)"	"Associate's Degree"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Right"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"No"
5508	"Republican"	"(18,44]"	4	"unknown"	"Female"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Mac"	"dnr"	"No"
5509	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$25,001 - $50,000"	"Single (no kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"No"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"No"	"Science"	"No"	"Me"	"Yes"	"No"	"PC"	"Rent"	"No"
5510	"Republican"	"(18,44]"	9	"unknown"	"Male"	"$25,001 - $50,000"	"Married (w/kids)"	"Associate's Degree"	"dnr"	"Yes"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"No"
5511	"Republican"	"(44,64]"	18	"No"	"Male"	"dnr"	"Married (no kids)"	"Doctoral Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Own"	"Yes"
5512	"Republican"	"(18,44]"	1	"unknown"	"Male"	"over $150,000"	"Married (w/kids)"	"Doctoral Degree"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5513	"Democrat"	"(18,44]"	18	"No"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"No"	"PC"	"Own"	"Yes"
5516	"Democrat"	"(18,44]"	5	"unknown"	"Female"	"dnr"	"Married (w/kids)"	"High School Diploma"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"PC"	"dnr"	"dnr"
5517	"Democrat"	"(44,64]"	5	"unknown"	"Male"	"over $150,000"	"Married (no kids)"	"Doctoral Degree"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"Yes"	"dnr"	"PC"	"dnr"	"dnr"
5519	"Republican"	"(44,64]"	4	"unknown"	"Male"	"dnr"	"Single (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"dnr"
5520	"Republican"	"(44,64]"	0	"unknown"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5521	"Democrat"	"(18,44]"	3	"unknown"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"
5522	"Republican"	"(44,64]"	3	"unknown"	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"High School Diploma"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"
5523	"Republican"	"(18,44]"	10	"No"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Current K-12"	"No"	"No"	"No"	"No"	"dnr"	"Mom"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Circumstances"	"dnr"	"dnr"	"PC"	"Own"	"dnr"
5524	"Democrat"	"(18,44]"	16	"No"	"Male"	"dnr"	"dnr"	"Current K-12"	"No"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"No"	"Happy"	"dnr"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"Own"	"dnr"
5525	"Republican"	"(18,44]"	13	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"Right"	"Yes"	"Science"	"dnr"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"dnr"
5526	"Republican"	"(44,64]"	18	"No"	"Female"	"dnr"	"Married (no kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"No"	"Art"	"No"	"Me"	"No"	"No"	"Mac"	"Rent"	"Yes"
5527	"Republican"	"(64,90]"	6	"unknown"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"Yes"	"dnr"	"PC"	"dnr"	"Yes"
5528	"Democrat"	"(44,64]"	4	"Yes"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Master's Degree"	"dnr"	"No"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5529	"Republican"	"(18,44]"	3	"unknown"	"Male"	"$50,000 - $74,999"	"dnr"	"Current K-12"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5530	"Republican"	"(18,44]"	6	"unknown"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Science"	"dnr"	"dnr"	"Yes"	"No"	"PC"	"dnr"	"dnr"
5531	"Democrat"	"(44,64]"	17	"Yes"	"Female"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Own"	"Yes"
5535	"Democrat"	"(44,64]"	3	"unknown"	"Female"	"$100,001 - $150,000"	"Single (no kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"
5536	"Democrat"	"(18,44]"	18	"Yes"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current K-12"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"No"	"Yes"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"No"	"Yes"	"Mac"	"Own"	"Yes"
5537	"Republican"	"(18,44]"	7	"unknown"	"Male"	"$50,000 - $74,999"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"Science"	"dnr"	"Circumstances"	"dnr"	"dnr"	"dnr"	"Rent"	"No"
5538	"Republican"	"(18,44]"	1	"unknown"	"Male"	"$75,000 - $100,000"	"Single (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5539	"Republican"	"(64,90]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Art"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
5540	"Democrat"	"(44,64]"	6	"unknown"	"Female"	"$50,000 - $74,999"	"Married (no kids)"	"High School Diploma"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Happy"	"No"	"Art"	"dnr"	"Circumstances"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"
5541	"Democrat"	"(44,64]"	0	"unknown"	"Female"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5543	"Republican"	"(18,44]"	14	"Yes"	"Female"	"$50,000 - $74,999"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Right"	"dnr"	"dnr"	"No"	"Me"	"dnr"	"dnr"	"PC"	"Own"	"No"
5544	"Democrat"	"(18,44]"	18	"No"	"Male"	"dnr"	"Single (no kids)"	"Current Undergraduate"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"No"	"No"	"PC"	"Rent"	"Yes"
5545	"Republican"	"(44,64]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"Yes"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"Yes"	"PC"	"Own"	"Yes"
5546	"Democrat"	"(0,18]"	2	"unknown"	"Female"	"$75,000 - $100,000"	"dnr"	"Current K-12"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"dnr"
5548	"Republican"	"(18,44]"	11	"unknown"	"Male"	"$25,001 - $50,000"	"Single (no kids)"	"Bachelor's Degree"	"dnr"	"Yes"	"No"	"dnr"	"dnr"	"Dad"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"Yes"	"Me"	"Yes"	"dnr"	"PC"	"Own"	"No"
5549	"Republican"	"(18,44]"	15	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Master's Degree"	"No"	"Yes"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"Yes"	"dnr"	"Mac"	"Own"	"No"
5551	"Republican"	"(18,44]"	16	"Yes"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"No"	"No"	"No"	"Yes"	"Mom"	"No"	"Yes"	"dnr"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Rent"	"Yes"
5552	"Democrat"	"(18,44]"	9	"Yes"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Happy"	"Yes"	"Science"	"dnr"	"Me"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"
5553	"Republican"	"(18,44]"	1	"Yes"	"dnr"	"$25,001 - $50,000"	"Married (w/kids)"	"Associate's Degree"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5554	"Democrat"	"(18,44]"	14	"Yes"	"Male"	"dnr"	"Single (no kids)"	"Master's Degree"	"No"	"No"	"dnr"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"Happy"	"Yes"	"Science"	"No"	"Me"	"Yes"	"dnr"	"dnr"	"Own"	"No"
5555	"Democrat"	"(44,64]"	14	"No"	"Male"	"$50,000 - $74,999"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"Yes"	"Happy"	"dnr"	"dnr"	"Yes"	"Circumstances"	"No"	"dnr"	"Mac"	"Own"	"No"
5556	"Republican"	"(44,64]"	16	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Master's Degree"	"No"	"No"	"No"	"No"	"Yes"	"Dad"	"Yes"	"No"	"Right"	"No"	"Art"	"Yes"	"dnr"	"Yes"	"No"	"dnr"	"Own"	"Yes"
5557	"Democrat"	"(64,90]"	6	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Right"	"No"	"Art"	"dnr"	"Me"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"
5561	"Republican"	"(18,44]"	1	"unknown"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5562	"Democrat"	"(64,90]"	4	"unknown"	"Male"	"$100,001 - $150,000"	"Single (no kids)"	"Master's Degree"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"Circumstances"	"dnr"	"dnr"	"Mac"	"dnr"	"dnr"
5563	"Democrat"	"(18,44]"	10	"Yes"	"Male"	"$25,001 - $50,000"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"Yes"	"Mac"	"Rent"	"No"
5564	"Democrat"	"(18,44]"	9	"Yes"	"dnr"	"dnr"	"Married (w/kids)"	"Master's Degree"	"Yes"	"dnr"	"No"	"dnr"	"Yes"	"Mom"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"Rent"	"No"
5565	"Democrat"	"(18,44]"	9	"Yes"	"Female"	"over $150,000"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"No"	"No"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"Science"	"dnr"	"dnr"	"Yes"	"dnr"	"Mac"	"Rent"	"dnr"
5566	"Democrat"	"(64,90]"	18	"No"	"Male"	"over $150,000"	"Married (w/kids)"	"Bachelor's Degree"	"Yes"	"No"	"Yes"	"Yes"	"Yes"	"Dad"	"Yes"	"No"	"Happy"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"Yes"
5567	"Democrat"	"(18,44]"	12	"Yes"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"High School Diploma"	"No"	"Yes"	"Yes"	"No"	"Yes"	"Mom"	"No"	"Yes"	"dnr"	"dnr"	"dnr"	"Yes"	"Me"	"dnr"	"dnr"	"dnr"	"Own"	"No"
5568	"Republican"	"(18,44]"	16	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"No"	"No"	"No"	"Yes"	"dnr"	"Yes"	"Yes"	"Happy"	"Yes"	"Science"	"Yes"	"Me"	"No"	"Yes"	"PC"	"Rent"	"No"
5569	"Democrat"	"(18,44]"	18	"No"	"Female"	"over $150,000"	"Single (no kids)"	"Current Undergraduate"	"No"	"No"	"No"	"No"	"No"	"Mom"	"No"	"No"	"Happy"	"No"	"Art"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"Rent"	"No"
5570	"Democrat"	"(18,44]"	18	"No"	"Male"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"No"	"No"	"No"	"No"	"No"	"Mom"	"Yes"	"No"	"Right"	"No"	"Science"	"Yes"	"Circumstances"	"Yes"	"No"	"PC"	"Own"	"No"
5572	"Republican"	"(18,44]"	9	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Science"	"No"	"Circumstances"	"Yes"	"No"	"Mac"	"dnr"	"Yes"
5575	"Democrat"	"(64,90]"	4	"unknown"	"Female"	"dnr"	"Married (w/kids)"	"Current Undergraduate"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"Yes"	"Yes"	"dnr"	"dnr"	"dnr"
5578	"Democrat"	"(44,64]"	5	"unknown"	"Female"	"$75,000 - $100,000"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"dnr"	"dnr"	"dnr"	"Dad"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"No"	"dnr"	"dnr"	"dnr"
5579	"Democrat"	"(18,44]"	11	"Yes"	"Female"	"under $25,000"	"Single (no kids)"	"Current Undergraduate"	"Yes"	"No"	"dnr"	"dnr"	"dnr"	"Mom"	"No"	"dnr"	"Happy"	"Yes"	"Art"	"dnr"	"Me"	"Yes"	"No"	"PC"	"dnr"	"dnr"
5580	"Republican"	"(0,18]"	2	"unknown"	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"PC"	"Own"	"dnr"
5582	"Democrat"	"(18,44]"	6	"Yes"	"Male"	"dnr"	"dnr"	"Current K-12"	"dnr"	"No"	"No"	"dnr"	"No"	"dnr"	"No"	"dnr"	"Right"	"dnr"	"dnr"	"dnr"	"Me"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5583	"Republican"	"(44,64]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (no kids)"	"Master's Degree"	"No"	"Yes"	"No"	"No"	"No"	"Dad"	"Yes"	"Yes"	"Right"	"Yes"	"Science"	"Yes"	"Me"	"Yes"	"No"	"PC"	"Own"	"Yes"
5584	"Republican"	"(44,64]"	14	"No"	"Male"	"dnr"	"Married (no kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"dnr"	"No"	"Dad"	"Yes"	"No"	"dnr"	"No"	"Science"	"Yes"	"dnr"	"Yes"	"No"	"PC"	"Own"	"No"
5586	"Democrat"	"(18,44]"	15	"Yes"	"Female"	"dnr"	"Married (w/kids)"	"High School Diploma"	"dnr"	"No"	"Yes"	"Yes"	"Yes"	"Mom"	"Yes"	"Yes"	"Happy"	"No"	"dnr"	"No"	"Me"	"dnr"	"Yes"	"Mac"	"Own"	"No"
5587	"Democrat"	"(18,44]"	6	"unknown"	"Male"	"under $25,000"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Dad"	"dnr"	"dnr"	"Happy"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Yes"	"PC"	"dnr"	"dnr"
5588	"Democrat"	"(18,44]"	2	"Yes"	"Male"	"dnr"	"Married (no kids)"	"Bachelor's Degree"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"
5590	"Republican"	"(64,90]"	10	"Yes"	"Male"	"dnr"	"Married (w/kids)"	"Bachelor's Degree"	"No"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"	"Yes"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"dnr"	"Yes"	"Mac"	"Own"	"No"
5591	"Democrat"	"(44,64]"	18	"No"	"Male"	"$100,001 - $150,000"	"Married (w/kids)"	"Associate's Degree"	"No"	"Yes"	"No"	"No"	"Yes"	"Dad"	"No"	"No"	"Happy"	"No"	"Science"	"Yes"	"Me"	"Yes"	"No"	"Mac"	"Rent"	"Yes"
5593	"Democrat"	"(18,44]"	5	"unknown"	"Female"	"dnr"	"Single (no kids)"	"Current K-12"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Art"	"dnr"	"dnr"	"No"	"Yes"	"dnr"	"dnr"	"dnr"
5594	"Democrat"	"(0,18]"	6	"Yes"	"Male"	"dnr"	"Single (no kids)"	"Current K-12"	"dnr"	"dnr"	"No"	"dnr"	"Yes"	"dnr"	"dnr"	"dnr"	"dnr"	"No"	"Science"	"dnr"	"dnr"	"No"	"No"	"dnr"	"dnr"	"dnr"
5595	"Republican"	"(44,64]"	12	"No"	"Male"	"over $150,000"	"Single (w/kids)"	"Bachelor's Degree"	"No"	"Yes"	"Yes"	"dnr"	"Yes"	"Dad"	"Yes"	"dnr"	"Happy"	"No"	"Science"	"Yes"	"dnr"	"dnr"	"No"	"dnr"	"Own"	"dnr"
